hole_id,from,to,rqd_pct
17HR-296,285.0,288.0,82.1
17HR-296,288.0,291.0,88.7
17HR-296,291.0,294.0,77.7
17HR-296,294.0,297.0,85.5
17HR-296,297.0,300.0,66.0
17HR-296,300.0,303.0,86.8
17HR-296,303.0,306.0,69.9
17HR-296,306.0,309.0,80.6
17HR-296,309.0,312.0,88.7
17HR-296,312.0,315.0,90.7
17HR-296,315.0,318.0,82.1
17HR-296,318.0,321.0,85.7
17HR-296,321.0,324.0,65.6
17HR-296,324.0,327.0,91.4
17HR-296,327.0,330.0,66.9
17HR-296,330.0,333.0,86.8
17HR-296,333.0,336.0,72.0
17HR-296,336.0,339.0,74.2
17HR-296,339.0,342.0,83.3
17HR-296,342.0,345.0,61.2
17HR-296,345.0,348.0,87.1
17HR-296,348.0,351.0,79.7
17HR-296,351.0,354.0,65.8
17HR-296,354.0,357.0,60.6
17HR-296,357.0,360.0,76.5
17HR-296,360.0,363.0,63.9
17HR-296,363.0,366.0,92.1
17HR-296,366.0,369.0,84.7
17HR-296,369.0,372.0,91.2
17HR-296,372.0,375.0,76.5
17HR-296,375.0,378.0,94.2
17HR-296,378.0,381.0,77.2
17HR-296,381.0,384.0,88.0
17HR-296,384.0,387.0,94.6
17HR-296,387.0,390.0,92.5
17HR-296,390.0,393.0,77.4
17HR-296,393.0,396.0,88.7
17HR-296,396.0,399.0,79.5
17HR-296,399.0,402.0,90.3
17HR-296,402.0,405.0,88.1
17HR-296,405.0,408.0,87.7
17HR-296,408.0,411.0,79.0
17HR-296,411.0,413.2,83.2
17HR-297,0.0,3.0,49.8
17HR-297,3.0,6.0,60.7
17HR-297,6.0,9.0,34.2
17HR-297,9.0,12.0,65.0
17HR-297,12.0,15.0,51.8
17HR-297,15.0,18.0,30.8
17HR-297,18.0,21.0,37.7
17HR-297,21.0,24.0,40.0
17HR-297,24.0,27.0,41.5
17HR-297,27.0,30.0,53.8
17HR-297,30.0,33.0,51.0
17HR-297,33.0,36.0,59.1
17HR-297,36.0,39.0,82.0
17HR-297,39.0,42.0,61.7
17HR-297,42.0,45.0,67.7
17HR-297,45.0,48.0,69.1
17HR-297,48.0,51.0,89.5
17HR-297,51.0,54.0,90.2
17HR-297,54.0,57.0,60.2
17HR-297,57.0,60.0,91.0
17HR-297,60.0,63.0,30.7
17HR-297,63.0,66.0,57.4
17HR-297,66.0,69.0,60.3
17HR-297,69.0,72.0,63.9
17HR-297,72.0,75.0,90.4
17HR-297,75.0,78.0,79.8
17HR-297,78.0,81.0,87.4
17HR-297,81.0,84.0,93.1
17HR-297,84.0,87.0,66.6
17HR-297,87.0,90.0,60.9
17HR-297,90.0,93.0,94.4
17HR-297,93.0,96.0,70.3
17HR-297,96.0,99.0,68.5
17HR-297,99.0,102.0,88.1
17HR-297,102.0,105.0,52.9
17HR-297,105.0,108.0,45.2
17HR-297,108.0,111.0,93.7
17HR-297,111.0,114.0,61.0
17HR-297,114.0,117.0,73.3
17HR-297,117.0,120.0,78.3
17HR-297,120.0,123.0,78.4
17HR-297,123.0,126.0,61.7
17HR-297,126.0,129.0,76.2
17HR-297,129.0,132.0,92.4
17HR-297,132.0,135.0,60.3
17HR-297,135.0,138.0,66.0
17HR-297,138.0,141.0,87.8
17HR-297,141.0,144.0,60.8
17HR-297,144.0,147.0,83.6
17HR-297,147.0,150.0,82.7
17HR-297,150.0,153.0,90.3
17HR-297,153.0,156.0,90.0
17HR-297,156.0,159.0,69.7
17HR-297,159.0,162.0,60.8
17HR-297,162.0,165.0,80.7
17HR-297,165.0,168.0,46.3
17HR-297,168.0,171.0,64.1
17HR-297,171.0,174.0,60.9
17HR-297,174.0,177.0,69.9
17HR-297,177.0,180.0,79.5
17HR-297,180.0,183.0,78.0
17HR-297,183.0,186.0,77.8
17HR-297,186.0,189.0,74.7
17HR-297,189.0,192.0,88.3
17HR-297,192.0,195.0,86.7
17HR-297,195.0,198.0,83.7
17HR-297,198.0,201.0,73.3
17HR-297,201.0,204.0,66.2
17HR-297,204.0,207.0,39.7
17HR-297,207.0,210.0,40.0
17HR-297,210.0,213.0,82.2
17HR-297,213.0,216.0,89.5
17HR-297,216.0,219.0,80.5
17HR-297,219.0,222.0,80.5
17HR-297,222.0,225.0,66.8
17HR-297,225.0,228.0,60.6
17HR-297,228.0,231.0,63.0
17HR-297,231.0,234.0,49.2
17HR-297,234.0,237.0,58.7
17HR-297,237.0,240.0,55.4
17HR-297,240.0,243.0,62.5
17HR-297,243.0,246.0,43.7
17HR-297,246.0,249.0,60.1
17HR-297,249.0,252.0,65.1
17HR-297,252.0,255.0,73.9
17HR-297,255.0,258.0,61.7
17HR-297,258.0,261.0,48.8
17HR-297,261.0,264.0,43.4
17HR-297,264.0,267.0,45.1
17HR-297,267.0,270.0,40.3
17HR-297,270.0,273.0,59.1
17HR-297,273.0,276.0,60.9
17HR-297,276.0,279.0,70.7
17HR-297,279.0,282.0,87.5
17HR-297,282.0,285.0,92.5
17HR-297,285.0,288.0,67.7
17HR-297,288.0,291.0,64.8
17HR-297,291.0,294.0,83.9
17HR-297,294.0,297.0,70.4
17HR-297,297.0,300.0,83.3
17HR-297,300.0,303.0,78.8
17HR-297,303.0,306.0,61.5
17HR-297,306.0,309.0,92.2
17HR-297,309.0,312.0,61.0
17HR-297,312.0,315.0,64.8
17HR-297,315.0,318.0,85.7
17HR-297,318.0,321.0,63.6
17HR-297,321.0,324.0,71.9
17HR-297,324.0,327.0,77.6
17HR-297,327.0,330.0,92.4
17HR-297,330.0,333.0,74.6
17HR-297,333.0,336.0,65.4
17HR-297,336.0,338.0,93.3
17HR-298,0.0,3.0,26.6
17HR-298,3.0,6.0,93.3
17HR-298,6.0,9.0,79.7
17HR-298,9.0,12.0,50.5
17HR-298,12.0,15.0,63.3
17HR-298,15.0,18.0,69.4
17HR-298,18.0,21.0,68.4
17HR-298,21.0,24.0,30.1
17HR-298,24.0,27.0,42.5
17HR-298,27.0,30.0,34.3
17HR-298,30.0,33.0,60.3
17HR-298,33.0,36.0,51.2
17HR-298,36.0,39.0,48.1
17HR-298,39.0,42.0,65.4
17HR-298,42.0,45.0,89.1
17HR-298,45.0,48.0,81.3
17HR-298,48.0,51.0,64.5
17HR-298,51.0,54.0,80.3
17HR-298,54.0,57.0,71.5
17HR-298,57.0,60.0,64.4
17HR-298,60.0,63.0,62.9
17HR-298,63.0,66.0,60.3
17HR-298,66.0,69.0,84.1
17HR-298,69.0,72.0,72.5
17HR-298,72.0,75.0,68.1
17HR-298,75.0,78.0,69.9
17HR-298,78.0,81.0,63.9
17HR-298,81.0,84.0,72.2
17HR-298,84.0,87.0,88.3
17HR-298,87.0,90.0,47.4
17HR-298,90.0,93.0,62.4
17HR-298,93.0,96.0,32.9
17HR-298,96.0,99.0,44.7
17HR-298,99.0,102.0,49.9
17HR-298,102.0,105.0,64.1
17HR-298,105.0,108.0,37.9
17HR-298,108.0,111.0,62.0
17HR-298,111.0,114.0,64.2
17HR-298,114.0,117.0,57.4
17HR-298,117.0,120.0,42.4
17HR-298,120.0,123.0,36.3
17HR-298,123.0,126.0,34.5
17HR-298,126.0,129.0,83.5
17HR-298,129.0,132.0,90.5
17HR-298,132.0,135.0,50.2
17HR-298,135.0,138.0,58.2
17HR-298,138.0,141.0,30.4
17HR-298,141.0,144.0,57.4
17HR-298,144.0,147.0,34.8
17HR-298,147.0,150.0,80.7
17HR-298,150.0,153.0,92.8
17HR-298,153.0,156.0,65.1
17HR-298,156.0,159.0,90.0
17HR-298,159.0,162.0,72.6
17HR-298,162.0,165.0,86.7
17HR-298,165.0,168.0,86.3
17HR-298,168.0,171.0,61.5
17HR-298,171.0,174.0,40.0
17HR-298,174.0,177.0,36.4
17HR-298,177.0,180.0,85.2
17HR-298,180.0,183.0,66.7
17HR-298,183.0,186.0,84.8
17HR-298,186.0,189.0,69.2
17HR-298,189.0,192.0,76.2
17HR-298,192.0,195.0,90.7
17HR-298,195.0,198.0,71.5
17HR-298,198.0,201.0,77.5
17HR-298,201.0,204.0,85.0
17HR-298,204.0,207.0,77.1
17HR-298,207.0,210.0,56.2
17HR-298,210.0,213.0,47.7
17HR-298,213.0,216.0,90.7
17HR-298,216.0,219.0,74.4
17HR-298,219.0,222.0,68.4
17HR-298,222.0,225.0,80.4
17HR-298,225.0,228.0,77.8
17HR-298,228.0,231.0,67.8
17HR-298,231.0,234.0,30.2
17HR-298,234.0,237.0,61.4
17HR-298,237.0,240.0,88.4
17HR-298,240.0,243.0,65.8
17HR-298,243.0,246.0,82.4
17HR-298,246.0,249.0,63.2
17HR-298,249.0,252.0,77.8
17HR-298,252.0,255.0,91.2
17HR-298,255.0,258.0,86.5
17HR-298,258.0,261.0,87.5
17HR-298,261.0,264.0,51.9
17HR-298,264.0,267.0,33.0
17HR-298,267.0,270.0,70.8
17HR-298,270.0,273.0,85.3
17HR-298,273.0,276.0,40.1
17HR-298,276.0,279.0,38.1
17HR-298,279.0,282.0,58.1
17HR-298,282.0,285.0,39.4
17HR-298,285.0,288.0,61.3
17HR-298,288.0,291.0,92.2
17HR-298,291.0,294.0,66.3
17HR-298,294.0,297.0,87.3
17HR-298,297.0,300.0,65.2
17HR-298,300.0,303.0,90.5
17HR-298,303.0,306.0,79.2
17HR-298,306.0,309.0,79.7
17HR-298,309.0,312.0,92.8
17HR-298,312.0,315.0,69.8
17HR-298,315.0,318.0,89.1
17HR-298,318.0,321.0,72.6
17HR-298,321.0,324.0,83.4
17HR-298,324.0,327.0,90.3
17HR-298,327.0,330.0,68.7
17HR-298,330.0,333.0,93.1
17HR-298,333.0,336.0,82.1
17HR-298,336.0,339.0,87.8
17HR-298,339.0,342.0,90.1
17HR-298,342.0,345.0,87.5
17HR-298,345.0,348.0,90.8
17HR-298,348.0,351.0,39.3
17HR-298,351.0,354.0,50.5
17HR-298,354.0,357.0,86.7
17HR-298,357.0,360.0,70.7
17HR-298,360.0,363.0,80.2
17HR-298,363.0,366.0,63.0
17HR-298,366.0,369.0,93.3
17HR-298,369.0,372.0,87.7
17HR-298,372.0,374.0,79.2
17HR-299,0.0,3.0,75.3
17HR-299,3.0,6.0,94.3
17HR-299,6.0,9.0,88.5
17HR-299,9.0,12.0,78.9
17HR-299,12.0,15.0,64.3
17HR-299,15.0,18.0,78.2
17HR-299,18.0,21.0,79.0
17HR-299,21.0,24.0,50.9
17HR-299,24.0,27.0,49.6
17HR-299,27.0,30.0,46.1
17HR-299,30.0,33.0,92.0
17HR-299,33.0,36.0,69.7
17HR-299,36.0,39.0,89.5
17HR-299,39.0,42.0,71.4
17HR-299,42.0,45.0,78.2
17HR-299,45.0,48.0,84.9
17HR-299,48.0,51.0,82.4
17HR-299,51.0,54.0,68.9
17HR-299,54.0,57.0,87.4
17HR-299,57.0,60.0,82.7
17HR-299,60.0,63.0,83.0
17HR-299,63.0,66.0,75.0
17HR-299,66.0,69.0,71.7
17HR-299,69.0,72.0,67.4
17HR-299,72.0,75.0,75.2
17HR-299,75.0,78.0,85.2
17HR-299,78.0,81.0,86.0
17HR-299,81.0,84.0,84.8
17HR-299,84.0,87.0,71.7
17HR-299,87.0,90.0,85.6
17HR-299,90.0,93.0,67.7
17HR-299,93.0,96.0,69.1
17HR-299,96.0,99.0,70.3
17HR-299,99.0,102.0,94.3
17HR-299,102.0,105.0,88.2
17HR-299,105.0,108.0,89.8
17HR-299,108.0,111.0,60.2
17HR-299,111.0,114.0,65.5
17HR-299,114.0,117.0,77.4
17HR-299,117.0,120.0,82.4
17HR-299,120.0,123.0,94.5
17HR-299,123.0,126.0,65.9
17HR-299,126.0,129.0,60.2
17HR-299,129.0,132.0,61.4
17HR-299,132.0,135.0,31.3
17HR-299,135.0,138.0,37.4
17HR-299,138.0,141.0,73.3
17HR-299,141.0,144.0,71.3
17HR-299,144.0,147.0,76.2
17HR-299,147.0,150.0,77.1
17HR-299,150.0,153.0,81.0
17HR-299,153.0,156.0,64.2
17HR-299,156.0,159.0,76.7
17HR-299,159.0,162.0,83.3
17HR-299,162.0,165.0,32.5
17HR-299,165.0,168.0,42.3
17HR-299,168.0,171.0,33.3
17HR-299,171.0,174.0,39.8
17HR-299,174.0,177.0,35.8
17HR-299,177.0,180.0,30.3
17HR-299,180.0,183.0,47.3
17HR-299,183.0,186.0,36.9
17HR-299,186.0,189.0,40.6
17HR-299,189.0,192.0,93.5
17HR-299,192.0,195.0,70.1
17HR-299,195.0,198.0,93.3
17HR-299,198.0,201.0,88.0
17HR-299,201.0,204.0,48.8
17HR-299,204.0,207.0,49.2
17HR-299,207.0,210.0,76.8
17HR-299,210.0,213.0,74.8
17HR-299,213.0,216.0,37.8
17HR-299,216.0,219.0,45.5
17HR-299,219.0,222.0,31.1
17HR-299,222.0,225.0,50.4
17HR-299,225.0,228.0,47.0
17HR-299,228.0,231.0,77.7
17HR-299,231.0,234.0,72.1
17HR-299,234.0,237.0,48.8
17HR-299,237.0,240.0,52.5
17HR-299,240.0,243.0,74.4
17HR-299,243.0,246.0,81.9
17HR-299,246.0,249.0,61.2
17HR-299,249.0,252.0,72.2
17HR-299,252.0,255.0,88.7
17HR-299,255.0,258.0,76.2
17HR-299,258.0,261.0,32.5
17HR-299,261.0,264.0,59.3
17HR-299,264.0,267.0,58.6
17HR-299,267.0,270.0,64.4
17HR-299,270.0,273.0,30.3
17HR-299,273.0,276.0,53.1
17HR-299,276.0,279.0,60.5
17HR-299,279.0,282.0,31.7
17HR-299,282.0,285.0,50.6
17HR-299,285.0,288.0,78.0
17HR-299,288.0,291.0,71.3
17HR-299,291.0,294.0,64.4
17HR-299,294.0,297.0,74.2
17HR-299,297.0,300.0,76.4
17HR-299,300.0,303.0,79.5
17HR-299,303.0,306.0,90.2
17HR-299,306.0,309.0,85.6
17HR-299,309.0,312.0,47.5
17HR-299,312.0,315.0,47.0
17HR-299,315.0,318.0,93.6
17HR-299,318.0,321.0,90.4
17HR-299,321.0,324.0,73.6
17HR-299,324.0,327.0,71.0
17HR-299,327.0,330.0,67.6
17HR-299,330.0,333.0,77.7
17HR-299,333.0,336.0,30.0
17HR-299,336.0,339.0,45.7
17HR-299,339.0,342.0,40.4
17HR-299,342.0,345.0,61.9
17HR-299,345.0,348.0,45.4
17HR-299,348.0,351.0,48.4
17HR-299,351.0,354.0,51.7
17HR-299,354.0,357.0,35.1
17HR-299,357.0,360.0,63.0
17HR-299,360.0,363.0,70.7
17HR-299,363.0,366.0,87.9
17HR-299,366.0,369.0,87.1
17HR-299,369.0,372.0,70.2
17HR-299,372.0,375.0,75.7
17HR-299,375.0,378.0,87.1
17HR-299,378.0,381.0,74.6
17HR-299,381.0,384.0,76.0
17HR-299,384.0,387.0,71.0
17HR-299,387.0,390.0,67.2
17HR-299,390.0,393.0,78.0
17HR-299,393.0,396.0,61.0
17HR-299,396.0,399.0,89.9
17HR-299,399.0,402.0,68.8
17HR-299,402.0,404.0,61.5
17HR-300,0.0,3.0,32.4
17HR-300,3.0,6.0,34.1
17HR-300,6.0,9.0,44.0
17HR-300,9.0,12.0,45.1
17HR-300,12.0,15.0,54.7
17HR-300,15.0,18.0,51.1
17HR-300,18.0,21.0,59.3
17HR-300,21.0,24.0,59.7
17HR-300,24.0,27.0,38.1
17HR-300,27.0,30.0,91.2
17HR-300,30.0,33.0,74.5
17HR-300,33.0,36.0,76.7
17HR-300,36.0,39.0,75.3
17HR-300,39.0,42.0,64.7
17HR-300,42.0,45.0,57.7
17HR-300,45.0,48.0,70.6
17HR-300,48.0,51.0,70.1
17HR-300,51.0,54.0,85.0
17HR-300,54.0,57.0,34.9
17HR-300,57.0,60.0,64.7
17HR-300,60.0,63.0,74.5
17HR-300,63.0,66.0,64.3
17HR-300,66.0,69.0,83.8
17HR-300,69.0,72.0,91.8
17HR-300,72.0,75.0,94.1
17HR-300,75.0,78.0,75.1
17HR-300,78.0,81.0,65.0
17HR-300,81.0,84.0,69.7
17HR-300,84.0,87.0,77.2
17HR-300,87.0,90.0,74.9
17HR-300,90.0,93.0,62.4
17HR-300,93.0,96.0,76.7
17HR-300,96.0,99.0,62.0
17HR-300,99.0,102.0,59.5
17HR-300,102.0,105.0,53.6
17HR-300,105.0,108.0,65.7
17HR-300,108.0,111.0,75.8
17HR-300,111.0,114.0,86.8
17HR-300,114.0,117.0,61.5
17HR-300,117.0,120.0,42.4
17HR-300,120.0,123.0,64.8
17HR-300,123.0,126.0,34.7
17HR-300,126.0,129.0,42.6
17HR-300,129.0,132.0,51.7
17HR-300,132.0,135.0,90.7
17HR-300,135.0,138.0,62.3
17HR-300,138.0,141.0,93.8
17HR-300,141.0,144.0,74.7
17HR-300,144.0,147.0,64.3
17HR-300,147.0,150.0,68.1
17HR-300,150.0,153.0,60.9
17HR-300,153.0,156.0,64.0
17HR-300,156.0,159.0,93.9
17HR-300,159.0,162.0,71.4
17HR-300,162.0,165.0,64.9
17HR-300,165.0,168.0,79.2
17HR-300,168.0,171.0,66.4
17HR-300,171.0,174.0,48.1
17HR-300,174.0,177.0,35.5
17HR-300,177.0,180.0,86.5
17HR-300,180.0,183.0,82.7
17HR-300,183.0,186.0,78.5
17HR-300,186.0,189.0,82.5
17HR-300,189.0,192.0,93.0
17HR-300,192.0,195.0,84.0
17HR-300,195.0,198.0,84.8
17HR-300,198.0,201.0,62.9
17HR-300,201.0,204.0,75.1
17HR-300,204.0,207.0,76.6
17HR-300,207.0,210.0,72.4
17HR-300,210.0,213.0,83.8
17HR-300,213.0,216.0,63.6
17HR-300,216.0,219.0,36.1
17HR-300,219.0,222.0,52.2
17HR-300,222.0,225.0,50.1
17HR-300,225.0,228.0,86.4
17HR-300,228.0,231.0,82.9
17HR-300,231.0,234.0,87.6
17HR-300,234.0,237.0,61.0
17HR-300,237.0,240.0,33.4
17HR-300,240.0,243.0,64.1
17HR-300,243.0,246.0,60.5
17HR-300,246.0,249.0,90.9
17HR-300,249.0,252.0,86.3
17HR-300,252.0,255.0,79.4
17HR-300,255.0,258.0,73.1
17HR-300,258.0,261.0,63.3
17HR-300,261.0,264.0,72.1
17HR-300,264.0,267.0,74.3
17HR-300,267.0,270.0,86.7
17HR-300,270.0,273.0,63.3
17HR-300,273.0,276.0,58.8
17HR-300,276.0,279.0,52.6
17HR-300,279.0,282.0,50.0
17HR-300,282.0,285.0,63.0
17HR-300,285.0,288.0,71.2
17HR-300,288.0,291.0,68.9
17HR-300,291.0,294.0,82.5
17HR-300,294.0,297.0,82.5
17HR-300,297.0,300.0,73.0
17HR-300,300.0,303.0,84.1
17HR-300,303.0,306.0,41.6
17HR-300,306.0,309.0,54.6
17HR-300,309.0,312.0,41.9
17HR-300,312.0,315.0,54.4
17HR-300,315.0,318.0,34.3
17HR-300,318.0,321.0,31.5
17HR-300,321.0,324.0,41.7
17HR-300,324.0,327.0,57.5
17HR-300,327.0,330.0,63.2
17HR-300,330.0,333.0,64.6
17HR-300,333.0,336.0,65.8
17HR-300,336.0,339.0,81.0
17HR-300,339.0,342.0,70.6
17HR-300,342.0,345.0,44.7
17HR-300,345.0,348.0,58.2
17HR-300,348.0,351.0,73.6
17HR-300,351.0,354.0,65.8
17HR-300,354.0,357.0,49.2
17HR-300,357.0,360.0,59.7
17HR-300,360.0,363.0,50.2
17HR-300,363.0,366.0,39.9
17HR-300,366.0,369.0,54.1
17HR-300,369.0,372.0,77.2
17HR-300,372.0,375.0,64.8
17HR-300,375.0,378.0,62.5
17HR-300,378.0,381.0,76.5
17HR-300,381.0,384.0,90.8
17HR-300,384.0,387.0,84.1
17HR-300,387.0,390.0,88.6
17HR-300,390.0,393.0,61.2
17HR-300,393.0,396.0,54.7
17HR-300,396.0,399.0,41.6
17HR-300,399.0,402.0,34.3
17HR-300,402.0,405.0,61.9
17HR-300,405.0,408.0,82.7
17HR-300,408.0,411.0,67.8
17HR-300,411.0,413.0,69.0
17HR-301,0.0,3.0,43.5
17HR-301,3.0,6.0,46.8
17HR-301,6.0,9.0,91.0
17HR-301,9.0,12.0,54.8
17HR-301,12.0,15.0,59.5
17HR-301,15.0,18.0,66.2
17HR-301,18.0,21.0,71.2
17HR-301,21.0,24.0,76.7
17HR-301,24.0,27.0,87.9
17HR-301,27.0,30.0,70.3
17HR-301,30.0,33.0,94.0
17HR-301,33.0,36.0,87.8
17HR-301,36.0,39.0,69.8
17HR-301,39.0,42.0,81.4
17HR-301,42.0,45.0,94.5
17HR-301,45.0,48.0,78.3
17HR-301,48.0,51.0,58.8
17HR-301,51.0,54.0,57.5
17HR-301,54.0,57.0,37.1
17HR-301,57.0,60.0,38.4
17HR-301,60.0,63.0,57.9
17HR-301,63.0,66.0,48.0
17HR-301,66.0,69.0,37.3
17HR-301,69.0,72.0,33.3
17HR-301,72.0,75.0,86.9
17HR-301,75.0,78.0,70.4
17HR-301,78.0,81.0,67.0
17HR-301,81.0,84.0,92.6
17HR-301,84.0,87.0,46.3
17HR-301,87.0,90.0,41.3
17HR-301,90.0,93.0,94.3
17HR-301,93.0,96.0,76.3
17HR-301,96.0,99.0,63.8
17HR-301,99.0,102.0,61.3
17HR-301,102.0,105.0,71.5
17HR-301,105.0,108.0,74.7
17HR-301,108.0,111.0,92.0
17HR-301,111.0,114.0,83.7
17HR-301,114.0,117.0,79.1
17HR-301,117.0,120.0,92.0
17HR-301,120.0,123.0,86.7
17HR-301,123.0,126.0,61.2
17HR-301,126.0,129.0,80.8
17HR-301,129.0,132.0,80.0
17HR-301,132.0,135.0,87.3
17HR-301,135.0,138.0,90.3
17HR-301,138.0,141.0,68.5
17HR-301,141.0,144.0,65.0
17HR-301,144.0,147.0,69.1
17HR-301,147.0,150.0,63.2
17HR-301,150.0,153.0,94.1
17HR-301,153.0,156.0,68.5
17HR-301,156.0,159.0,50.6
17HR-301,159.0,162.0,45.0
17HR-301,162.0,165.0,63.1
17HR-301,165.0,168.0,87.5
17HR-301,168.0,171.0,82.8
17HR-301,171.0,174.0,64.1
17HR-301,174.0,177.0,70.6
17HR-301,177.0,180.0,69.0
17HR-301,180.0,183.0,94.0
17HR-301,183.0,186.0,76.2
17HR-301,186.0,189.0,89.2
17HR-301,189.0,192.0,74.1
17HR-301,192.0,195.0,81.4
17HR-301,195.0,198.0,78.8
17HR-301,198.0,201.0,50.2
17HR-301,201.0,204.0,32.1
17HR-301,204.0,207.0,63.1
17HR-301,207.0,210.0,44.5
17HR-301,210.0,213.0,48.6
17HR-301,213.0,216.0,39.4
17HR-301,216.0,219.0,63.3
17HR-301,219.0,222.0,60.8
17HR-301,222.0,225.0,68.3
17HR-301,225.0,228.0,81.2
17HR-301,228.0,231.0,84.0
17HR-301,231.0,234.0,91.8
17HR-301,234.0,237.0,67.7
17HR-301,237.0,240.0,94.6
17HR-301,240.0,243.0,94.1
17HR-301,243.0,246.0,81.6
17HR-301,246.0,249.0,74.5
17HR-301,249.0,252.0,71.2
17HR-301,252.0,255.0,51.8
17HR-301,255.0,258.0,35.0
17HR-301,258.0,261.0,34.0
17HR-301,261.0,264.0,58.5
17HR-301,264.0,267.0,54.8
17HR-301,267.0,270.0,36.9
17HR-301,270.0,273.0,37.8
17HR-301,273.0,276.0,44.0
17HR-301,276.0,279.0,92.5
17HR-301,279.0,282.0,92.3
17HR-301,282.0,285.0,53.6
17HR-301,285.0,288.0,47.8
17HR-301,288.0,291.0,72.5
17HR-301,291.0,294.0,75.6
17HR-301,294.0,297.0,87.9
17HR-301,297.0,300.0,88.6
17HR-301,300.0,303.0,81.3
17HR-301,303.0,306.0,83.5
17HR-301,306.0,309.0,64.1
17HR-301,309.0,312.0,64.9
17HR-301,312.0,315.0,51.5
17HR-301,315.0,318.0,31.2
17HR-301,318.0,321.0,91.6
17HR-301,321.0,324.0,81.2
17HR-301,324.0,327.0,72.3
17HR-301,327.0,330.0,92.1
17HR-301,330.0,332.0,78.8
17HR-302,0.0,3.0,15.4
17HR-302,3.0,6.0,67.8
17HR-302,6.0,9.0,81.2
17HR-302,9.0,12.0,66.3
17HR-302,12.0,15.0,80.8
17HR-302,15.0,18.0,83.8
17HR-302,18.0,21.0,73.4
17HR-302,21.0,24.0,34.1
17HR-302,24.0,27.0,50.0
17HR-302,27.0,30.0,64.4
17HR-302,30.0,33.0,60.0
17HR-302,33.0,36.0,77.6
17HR-302,36.0,39.0,43.8
17HR-302,39.0,42.0,41.8
17HR-302,42.0,45.0,64.3
17HR-302,45.0,48.0,82.3
17HR-302,48.0,51.0,65.7
17HR-302,51.0,54.0,33.3
17HR-302,54.0,57.0,34.4
17HR-302,57.0,60.0,52.8
17HR-302,60.0,63.0,50.6
17HR-302,63.0,66.0,58.8
17HR-302,66.0,69.0,52.3
17HR-302,69.0,72.0,78.4
17HR-302,72.0,75.0,63.0
17HR-302,75.0,78.0,77.8
17HR-302,78.0,81.0,64.4
17HR-302,81.0,84.0,34.8
17HR-302,84.0,87.0,49.4
17HR-302,87.0,90.0,79.8
17HR-302,90.0,93.0,81.4
17HR-302,93.0,96.0,86.4
17HR-302,96.0,99.0,88.3
17HR-302,99.0,102.0,79.5
17HR-302,102.0,105.0,57.8
17HR-302,105.0,108.0,36.6
17HR-302,108.0,111.0,34.4
17HR-302,111.0,114.0,60.9
17HR-302,114.0,117.0,87.1
17HR-302,117.0,120.0,82.9
17HR-302,120.0,123.0,84.1
17HR-302,123.0,126.0,81.3
17HR-302,126.0,129.0,85.1
17HR-302,129.0,132.0,78.8
17HR-302,132.0,135.0,30.9
17HR-302,135.0,138.0,37.5
17HR-302,138.0,141.0,63.8
17HR-302,141.0,144.0,35.0
17HR-302,144.0,147.0,46.8
17HR-302,147.0,150.0,51.2
17HR-302,150.0,153.0,54.2
17HR-302,153.0,156.0,80.0
17HR-302,156.0,159.0,90.5
17HR-302,159.0,162.0,63.4
17HR-302,162.0,165.0,61.7
17HR-302,165.0,168.0,90.1
17HR-302,168.0,171.0,79.8
17HR-302,171.0,174.0,85.1
17HR-302,174.0,177.0,92.4
17HR-302,177.0,180.0,80.2
17HR-302,180.0,183.0,93.5
17HR-302,183.0,186.0,70.3
17HR-302,186.0,189.0,76.1
17HR-302,189.0,192.0,63.8
17HR-302,192.0,195.0,72.4
17HR-302,195.0,198.0,88.7
17HR-302,198.0,201.0,80.3
17HR-302,201.0,204.0,67.7
17HR-302,204.0,207.0,82.8
17HR-302,207.0,210.0,79.2
17HR-302,210.0,213.0,77.2
17HR-302,213.0,216.0,48.3
17HR-302,216.0,219.0,61.9
17HR-302,219.0,222.0,35.3
17HR-302,222.0,225.0,53.9
17HR-302,225.0,228.0,58.7
17HR-302,228.0,231.0,74.3
17HR-302,231.0,234.0,91.0
17HR-302,234.0,237.0,89.6
17HR-302,237.0,240.0,70.6
17HR-302,240.0,243.0,93.9
17HR-302,243.0,246.0,60.7
17HR-302,246.0,249.0,92.3
17HR-302,249.0,252.0,90.3
17HR-302,252.0,255.0,79.7
17HR-302,255.0,258.0,37.3
17HR-302,258.0,261.0,54.5
17HR-302,261.0,264.0,62.4
17HR-302,264.0,267.0,83.6
17HR-302,267.0,270.0,81.4
17HR-302,270.0,273.0,88.8
17HR-302,273.0,276.0,94.3
17HR-302,276.0,279.0,91.7
17HR-302,279.0,282.0,69.6
17HR-302,282.0,285.0,93.5
17HR-302,285.0,288.0,76.7
17HR-302,288.0,291.0,71.9
17HR-302,291.0,294.0,76.3
17HR-302,294.0,297.0,80.4
17HR-302,297.0,300.0,80.4
17HR-302,300.0,303.0,91.4
17HR-302,303.0,306.0,92.5
17HR-302,306.0,309.0,66.8
17HR-302,309.0,312.0,63.8
17HR-302,312.0,315.0,74.3
17HR-302,315.0,318.0,79.1
17HR-302,318.0,320.0,65.3
17HR-303,0.0,3.0,48.6
17HR-303,3.0,6.0,94.5
17HR-303,6.0,9.0,74.8
17HR-303,9.0,12.0,86.9
